tarih;saat;yukleme_adedi;yukleme_yapilan_kart_adedi
2020-07-14;15;1153;1130
2020-07-14;16;1076;1056
2020-07-14;17;1132;1119
2020-07-14;18;1427;1407
2020-07-14;19;1341;1323
2020-07-14;20;1010;996
2020-07-14;21;753;744
2020-07-14;22;433;427
2020-07-14;23;221;221
2020-07-15;0;30;30
2020-07-15;1;4;4
2020-07-15;5;1;1
2020-07-15;6;91;91
2020-07-15;7;712;707
2020-07-15;8;598;597
2020-07-15;9;513;510
2020-07-15;10;560;553
2020-07-15;11;628;628
2020-07-15;12;774;763
2020-07-15;13;738;730
2020-07-15;14;664;659
2020-07-15;15;550;548
2020-07-15;16;537;531
2020-07-15;17;546;541
2020-07-15;18;722;718
2020-07-15;19;754;750
2020-07-15;20;664;656
2020-07-15;21;411;407
2020-07-15;22;252;249
2020-07-15;23;126;125
2020-07-16;0;38;37
2020-07-16;1;2;2
2020-07-16;3;1;1
2020-07-16;5;1;1
2020-07-16;6;75;75
2020-07-16;7;688;687
2020-07-16;8;899;891
2020-07-16;9;901;892
2020-07-16;10;962;951
2020-07-16;11;1055;1048
2020-07-16;12;1221;1206
2020-07-16;13;1160;1146
2020-07-16;14;1129;1116
2020-07-16;15;1043;1033
2020-07-16;16;1051;1039
2020-07-16;17;1142;1122
2020-07-16;18;1178;1164
2020-07-16;19;1157;1142
2020-07-16;20;911;895
2020-07-16;21;668;661
2020-07-16;22;437;429
2020-07-16;23;183;182
2020-07-17;0;43;41
2020-07-17;1;3;3
2020-07-17;5;1;1
2020-07-17;6;104;104
2020-07-17;7;1021;1011
2020-07-17;8;1005;999
2020-07-17;9;944;932
2020-07-17;10;907;896
2020-07-17;11;1002;985
2020-07-17;12;1142;1135
2020-07-17;13;976;967
2020-07-17;14;1280;1273
2020-07-17;15;1132;1116
2020-07-17;16;1080;1065
2020-07-17;17;1153;1143
2020-07-17;18;1267;1257
2020-07-17;19;1237;1219
2020-07-17;20;1122;1104
2020-07-17;21;691;678
2020-07-17;22;499;488
2020-07-17;23;220;219
2020-07-18;0;49;49
2020-07-18;1;4;4
2020-07-18;3;1;1
2020-07-18;5;1;1
2020-07-18;6;77;77
2020-07-18;7;787;784
2020-07-18;8;739;731
2020-07-18;9;714;706
2020-07-18;10;736;727
2020-07-18;11;884;875
2020-07-18;12;1091;1078
2020-07-18;13;1056;1043
2020-07-18;14;1134;1121
2020-07-18;15;1037;1027
2020-07-18;16;1083;1069
2020-07-18;17;1098;1087
2020-07-18;18;1206;1191
2020-07-18;19;1168;1158
2020-07-18;20;1114;1097
2020-07-18;21;713;700
2020-07-18;22;451;444
2020-07-18;23;211;209
2020-07-19;0;51;51
2020-07-19;1;6;6
2020-07-19;2;1;1
2020-07-19;4;1;1
2020-07-19;5;3;3
2020-07-19;6;17;16
2020-07-19;7;156;155
2020-07-19;8;369;364
2020-07-19;9;397;391
2020-07-19;10;530;523
2020-07-19;11;657;649
2020-07-19;12;818;809
2020-07-19;13;1052;1035
2020-07-19;14;892;879
2020-07-19;15;946;930
2020-07-19;16;904;890
2020-07-19;17;1004;984
2020-07-19;18;1002;986
2020-07-19;19;977;965
2020-07-19;20;955;942
2020-07-19;21;719;709
2020-07-19;22;561;558
2020-07-19;23;258;254
2020-07-20;0;39;39
2020-07-20;1;6;6
2020-07-20;2;2;2
2020-07-20;3;2;2
2020-07-20;5;4;4
2020-07-20;6;199;197
2020-07-20;7;1621;1606
2020-07-20;8;1417;1396
2020-07-20;9;1116;1098
2020-07-20;10;1182;1158
2020-07-20;11;1198;1183
2020-07-20;12;1347;1322
2020-07-20;13;1272;1259
2020-07-20;14;1181;1166
2020-07-20;15;1201;1189
2020-07-20;16;1122;1102
2020-07-20;17;1223;1210
2020-07-20;18;1632;1611
2020-07-20;19;1510;1488
2020-07-20;20;1172;1153
2020-07-20;21;822;814
2020-07-20;22;517;507
2020-07-20;23;252;244
2020-07-21;0;43;43
2020-07-21;1;3;3
2020-07-21;2;1;1
2020-07-21;5;1;1
2020-07-21;6;117;116
2020-07-21;7;1113;1103
2020-07-21;8;1166;1163
2020-07-21;9;993;987
2020-07-21;10;1081;1070
2020-07-21;11;1161;1146
2020-07-21;12;1310;1289
2020-07-21;13;1294;1280
2020-07-21;14;1255;1237
2020-07-21;15;1144;1125
2020-07-21;16;1158;1140
2020-07-21;17;1188;1178
2020-07-21;18;1441;1422
2020-07-21;19;1431;1419
2020-07-21;20;1150;1136
2020-07-21;21;800;784
2020-07-21;22;568;559
2020-07-21;23;254;250
2020-07-22;0;45;45
2020-07-22;1;3;3
2020-07-22;2;3;3
2020-07-22;5;1;1
2020-07-22;6;135;132
2020-07-22;7;1071;1059
2020-07-22;8;1169;1152
2020-07-22;9;1099;1076
2020-07-22;10;1009;999
2020-07-22;11;1190;1176
2020-07-22;12;1299;1277
2020-07-22;13;1256;1246
2020-07-22;14;1249;1232
2020-07-22;15;1155;1141
2020-07-22;16;1089;1065
2020-07-22;17;1202;1186
2020-07-22;18;1358;1342
2020-07-22;19;1389;1366
2020-07-22;20;1138;1125
2020-07-22;21;757;746
2020-07-22;22;511;504
2020-07-22;23;244;238
2020-07-23;0;47;45
2020-07-23;1;6;6
2020-07-23;5;6;6
2020-07-23;6;140;139
2020-07-23;7;1042;1032
2020-07-23;8;1180;1168
2020-07-23;9;1081;1069
2020-07-23;10;1026;1013
2020-07-23;11;1144;1131
2020-07-23;12;1293;1280
2020-07-23;13;1221;1211
2020-07-23;14;1281;1265
2020-07-23;15;1136;1117
2020-07-23;16;1121;1099
2020-07-23;17;1102;1086
2020-07-23;18;1306;1295
2020-07-23;19;1415;1401
2020-07-23;20;1104;1091
2020-07-23;21;777;774
2020-07-23;22;546;536
2020-07-23;23;250;245
2020-07-24;0;34;33
2020-07-24;1;5;5
2020-07-24;5;2;2
2020-07-24;6;105;104
2020-07-24;7;1062;1047
2020-07-24;8;1189;1176
2020-07-24;9;1005;998
2020-07-24;10;1084;1073
2020-07-24;11;1052;1037
2020-07-24;12;1174;1163
2020-07-24;13;1011;1004
2020-07-24;14;1420;1408
2020-07-24;15;1297;1271
2020-07-24;16;1228;1217
2020-07-24;17;1240;1222
2020-07-24;18;1382;1372
2020-07-24;19;1398;1378
2020-07-24;20;1159;1143
2020-07-24;21;838;825
2020-07-24;22;577;573
2020-07-24;23;261;259
2020-07-25;0;52;52
2020-07-25;1;10;10
2020-07-25;2;2;2
2020-07-25;5;2;2
2020-07-25;6;104;103
2020-07-25;7;1044;1032
2020-07-25;8;1187;1176
2020-07-25;9;822;810
2020-07-25;10;951;938
2020-07-25;11;992;982
2020-07-25;12;1229;1212
2020-07-25;13;1445;1429
2020-07-25;14;1347;1329
2020-07-25;15;1524;1503
2020-07-25;16;1220;1196
2020-07-25;17;1257;1243
2020-07-25;18;1324;1310
2020-07-25;19;1274;1259
2020-07-25;20;1133;1119
2020-07-25;21;797;786
2020-07-25;22;550;545
2020-07-25;23;277;274
2020-07-26;0;58;57
2020-07-26;1;2;2
2020-07-26;2;1;1
2020-07-26;5;1;1
2020-07-26;6;15;15
2020-07-26;7;228;226
2020-07-26;8;532;523
2020-07-26;9;455;449
2020-07-26;10;828;820
2020-07-26;11;909;897
2020-07-26;12;1074;1054
2020-07-26;13;1051;1037
2020-07-26;14;1026;1014
2020-07-26;15;1030;1014
2020-07-26;16;1047;1032
2020-07-26;17;1078;1062
2020-07-26;18;1024;1008
2020-07-26;19;1058;1048
2020-07-26;20;985;975
2020-07-26;21;750;744
2020-07-26;22;609;594
2020-07-26;23;292;291
2020-07-27;0;57;56
2020-07-27;1;2;2
2020-07-27;2;1;1
2020-07-27;5;3;3
2020-07-27;6;147;146
2020-07-27;7;1577;1565
2020-07-27;8;1361;1347
2020-07-27;9;1159;1148
2020-07-27;10;1244;1236
2020-07-27;11;1330;1317
2020-07-27;12;1441;1428
2020-07-27;13;1398;1382
2020-07-27;14;1364;1347
2020-07-27;15;1381;1354
2020-07-27;16;1256;1239
2020-07-27;17;1316;1298
2020-07-27;18;1538;1516
2020-07-27;19;1516;1501
2020-07-27;20;1120;1105
2020-07-27;21;790;781
2020-07-27;22;629;620
2020-07-27;23;297;294
2020-07-28;0;54;54
2020-07-28;1;8;8
2020-07-28;2;3;3
2020-07-28;3;2;2
2020-07-28;5;2;2
2020-07-28;6;114;114
2020-07-28;7;1046;1041
2020-07-28;8;1123;1113
2020-07-28;9;1062;1056
2020-07-28;10;1153;1136
2020-07-28;11;1246;1238
2020-07-28;12;1420;1406
2020-07-28;13;1357;1343
2020-07-28;14;1394;1371
2020-07-28;15;1276;1256
2020-07-28;16;1288;1270
2020-07-28;17;1288;1277
2020-07-28;18;1416;1403
2020-07-28;19;1361;1348
2020-07-28;20;1124;1114
2020-07-28;21;767;757
2020-07-28;22;644;637
2020-07-28;23;265;261
2020-07-29;0;67;67
2020-07-29;1;11;11
2020-07-29;5;3;3
2020-07-29;6;97;97
2020-07-29;7;993;983
2020-07-29;8;1067;1057
2020-07-29;9;1002;992
2020-07-29;10;1052;1044
2020-07-29;11;1183;1172
2020-07-29;12;1289;1272
2020-07-29;13;1351;1334
2020-07-29;14;1294;1282
2020-07-29;15;1351;1333
2020-07-29;16;1150;1134
2020-07-29;17;1288;1274
2020-07-29;18;1454;1433
2020-07-29;19;1430;1405
2020-07-29;20;1295;1275
2020-07-29;21;946;934
2020-07-29;22;679;664
2020-07-29;23;377;373
2020-07-30;0;91;91
2020-07-30;1;8;8
2020-07-30;2;2;2
2020-07-30;3;2;2
2020-07-30;4;1;1
2020-07-30;5;2;2
2020-07-30;6;63;61
2020-07-30;7;439;433
2020-07-30;8;673;664
2020-07-30;9;872;859
2020-07-30;10;951;934
2020-07-30;11;1226;1208
2020-07-30;12;1360;1328
2020-07-30;13;1343;1326
2020-07-30;14;1361;1337
2020-07-30;15;1360;1335
2020-07-30;16;1267;1244
2020-07-30;17;1178;1164
2020-07-30;18;1094;1077
2020-07-30;19;911;901
2020-07-30;20;871;859
2020-07-30;21;683;671
2020-07-30;22;568;561
2020-07-30;23;238;235
2020-07-31;0;68;66
2020-07-31;1;4;4
2020-07-31;2;1;1
2020-07-31;3;1;1
2020-07-31;6;2;2
2020-07-31;7;8;8
2020-07-31;8;7;7
2020-07-31;9;17;17
2020-07-31;10;20;20
2020-07-31;11;22;22
2020-07-31;12;25;25
2020-07-31;13;31;30
2020-07-31;14;32;30
2020-07-31;15;35;35
2020-07-31;16;43;43
2020-07-31;17;42;42
2020-07-31;18;29;28
2020-07-31;19;38;37
2020-07-31;20;40;39
2020-07-31;21;22;22
2020-07-31;22;10;10
2020-07-31;23;12;12
2020-08-01;0;5;5
2020-08-01;6;1;1
2020-08-01;7;12;11
2020-08-01;8;35;34
2020-08-01;9;64;62
2020-08-01;10;78;74
2020-08-01;11;93;92
2020-08-01;12;110;107
2020-08-01;13;104;103
2020-08-01;14;95;93
2020-08-01;15;98;95
2020-08-01;16;101;100
2020-08-01;17;81;81
2020-08-01;18;97;97
2020-08-01;19;91;90
2020-08-01;20;68;68
2020-08-01;21;36;36
2020-08-01;22;23;22
2020-08-01;23;28;28
2020-08-02;0;10;10
2020-08-02;1;2;2
2020-08-02;6;5;5
2020-08-02;7;7;7
2020-08-02;8;43;43
2020-08-02;9;62;60
2020-08-02;10;135;135
2020-08-02;11;157;156
2020-08-02;12;192;190
2020-08-02;13;207;203
2020-08-02;14;245;241
2020-08-02;15;157;156
2020-08-02;16;193;191
2020-08-02;17;131;129
2020-08-02;18;139;138
2020-08-02;19;98;96
2020-08-02;20;81;78
2020-08-02;21;52;52
2020-08-02;22;55;55
2020-08-02;23;27;27
2020-08-03;0;5;5
2020-08-03;6;4;4
2020-08-03;7;63;63
2020-08-03;8;101;100
2020-08-03;9;116;115
2020-08-03;10;182;181
2020-08-03;11;260;257
2020-08-03;12;364;358
2020-08-03;13;350;347
2020-08-03;14;360;356
2020-08-03;15;360;351
2020-08-03;16;291;289
2020-08-03;17;314;308
2020-08-03;18;350;346
2020-08-03;19;350;346
2020-08-03;20;339;337
2020-08-03;21;245;241
2020-08-03;22;185;182
2020-08-03;23;93;93
2020-08-04;0;28;28
2020-08-04;1;6;6
2020-08-04;3;1;1
2020-08-04;4;1;1
2020-08-04;5;3;3
2020-08-04;6;172;170
2020-08-04;7;1533;1519
2020-08-04;8;1260;1237
2020-08-04;9;960;945
2020-08-04;10;970;959
2020-08-04;11;1186;1168
2020-08-04;12;1450;1431
2020-08-04;13;1351;1324
2020-08-04;14;1314;1304
2020-08-04;15;1342;1325
2020-08-04;16;1304;1289
2020-08-04;17;1418;1395
2020-08-04;18;1701;1673
2020-08-04;19;1699;1668
2020-08-04;20;1248;1233
2020-08-04;21;771;762
2020-08-04;22;492;479
2020-08-04;23;191;189
2020-08-05;0;44;43
2020-08-05;1;3;3
2020-08-05;2;1;1
2020-08-05;3;1;1
2020-08-05;4;1;1
2020-08-05;5;8;8
2020-08-05;6;124;122
2020-08-05;7;1165;1158
2020-08-05;8;1220;1197
2020-08-05;9;980;972
2020-08-05;10;993;982
2020-08-05;11;1145;1129
2020-08-05;12;1325;1306
2020-08-05;13;1325;1315
2020-08-05;14;1300;1277
2020-08-05;15;1248;1229
2020-08-05;16;1199;1179
2020-08-05;17;1190;1178
2020-08-05;18;1424;1405
2020-08-05;19;1405;1380
2020-08-05;20;1125;1109
2020-08-05;21;682;666
2020-08-05;22;496;487
2020-08-05;23;195;194
2020-08-06;0;35;35
2020-08-06;1;5;5
2020-08-06;2;2;2
2020-08-06;3;2;2
2020-08-06;5;3;3
2020-08-06;6;116;116
2020-08-06;7;995;987
2020-08-06;8;992;982
2020-08-06;9;910;902
2020-08-06;10;997;984
2020-08-06;11;1174;1149
2020-08-06;12;1261;1243
2020-08-06;13;1263;1245
2020-08-06;14;1203;1185
2020-08-06;15;1046;1034
2020-08-06;16;1074;1062
2020-08-06;17;1097;1081
2020-08-06;18;1248;1229
2020-08-06;19;1317;1300
2020-08-06;20;1082;1069
2020-08-06;21;647;640
2020-08-06;22;473;467
2020-08-06;23;189;188
2020-08-07;0;40;40
2020-08-07;1;1;1
2020-08-07;2;1;1
2020-08-07;5;1;1
2020-08-07;6;106;105
2020-08-07;7;1021;1014
2020-08-07;8;979;961
2020-08-07;9;952;938
2020-08-07;10;936;920
2020-08-07;11;977;960
2020-08-07;12;1081;1070
2020-08-07;13;867;863
2020-08-07;14;1331;1302
2020-08-07;15;1119;1101
2020-08-07;16;1141;1121
2020-08-07;17;1067;1062
2020-08-07;18;1253;1243
2020-08-07;19;1294;1278
2020-08-07;20;1068;1052
2020-08-07;21;707;701
2020-08-07;22;432;425
2020-08-07;23;198;198
2020-08-08;0;37;36
2020-08-08;1;4;4
2020-08-08;2;3;3
2020-08-08;4;1;1
2020-08-08;5;4;4
2020-08-08;6;74;74
2020-08-08;7;768;759
2020-08-08;8;775;766
2020-08-08;9;593;589
2020-08-08;10;695;683
2020-08-08;11;798;788
2020-08-08;12;1028;1015
2020-08-08;13;1030;1017
2020-08-08;14;1070;1052
2020-08-08;15;1057;1047
2020-08-08;16;1034;1027
2020-08-08;17;1107;1095
2020-08-08;18;1238;1221
2020-08-08;19;1201;1185
2020-08-08;20;1140;1123
2020-08-08;21;693;682
2020-08-08;22;470;464
2020-08-08;23;199;199
2020-08-09;0;50;50
2020-08-09;1;5;5
2020-08-09;5;1;1
2020-08-09;6;21;21
2020-08-09;7;209;205
2020-08-09;8;466;456
2020-08-09;9;397;394
2020-08-09;10;455;444
2020-08-09;11;634;627
2020-08-09;12;915;902
2020-08-09;13;954;941
2020-08-09;14;980;958
2020-08-09;15;948;932
2020-08-09;16;886;872
2020-08-09;17;975;957
2020-08-09;18;990;975
2020-08-09;19;960;952
2020-08-09;20;830;816
2020-08-09;21;639;627
2020-08-09;22;501;497
2020-08-09;23;207;206
2020-08-10;0;33;32
2020-08-10;1;4;4
2020-08-10;2;1;1
2020-08-10;3;1;1
2020-08-10;4;1;1
2020-08-10;5;1;1
2020-08-10;6;168;168
2020-08-10;7;1516;1493
2020-08-10;8;1241;1231
2020-08-10;9;1101;1088
2020-08-10;10;1155;1141
2020-08-10;11;1205;1190
2020-08-10;12;1340;1321
2020-08-10;13;1465;1448
2020-08-10;14;1370;1355
2020-08-10;15;1282;1266
2020-08-10;16;1179;1159
2020-08-10;17;1247;1230
2020-08-10;18;1563;1541
2020-08-10;19;1570;1550
2020-08-10;20;1106;1093
2020-08-10;21;689;680
2020-08-10;22;496;486
2020-08-10;23;179;176
2020-08-11;0;44;42
2020-08-11;1;4;4
2020-08-11;3;1;1
2020-08-11;5;3;3
2020-08-11;6;131;130
2020-08-11;7;1086;1079
2020-08-11;8;1046;1032
2020-08-11;9;994;984
2020-08-11;10;1068;1057
2020-08-11;11;1116;1105
2020-08-11;12;1284;1266
2020-08-11;13;1263;1250
2020-08-11;14;1197;1177
2020-08-11;15;1044;1029
2020-08-11;16;1156;1141
2020-08-11;17;1111;1100
2020-08-11;18;1385;1375
2020-08-11;19;1454;1434
2020-08-11;20;1139;1123
2020-08-11;21;656;649
2020-08-11;22;462;456
2020-08-11;23;211;208
2020-08-12;0;39;39
2020-08-12;1;2;2
2020-08-12;2;2;2
2020-08-12;5;1;1
2020-08-12;6;128;125
2020-08-12;7;1089;1076
2020-08-12;8;1089;1066
2020-08-12;9;848;836
2020-08-12;10;902;893
2020-08-12;11;1003;987
2020-08-12;12;1153;1136
2020-08-12;13;1141;1123
2020-08-12;14;1066;1051
2020-08-12;15;1138;1115
2020-08-12;16;1084;1067
2020-08-12;17;1152;1137
2020-08-12;18;1306;1295
2020-08-12;19;1413;1400
2020-08-12;20;1052;1045
2020-08-12;21;694;684
2020-08-12;22;506;501
2020-08-12;23;217;212
2020-08-13;0;26;26
2020-08-13;1;3;3
2020-08-13;2;2;2
2020-08-13;4;1;1
2020-08-13;5;2;2
2020-08-13;6;92;92
2020-08-13;7;1012;1001
2020-08-13;8;977;971
2020-08-13;9;840;829
2020-08-13;10;887;880
2020-08-13;11;1018;1004
2020-08-13;12;1136;1119
2020-08-13;13;1131;1118
2020-08-13;14;1030;1015
2020-08-13;15;1068;1050
2020-08-13;16;1036;1026
2020-08-13;17;1166;1156
2020-08-13;18;1279;1267
2020-08-13;19;1350;1338
2020-08-13;20;1045;1032
2020-08-13;21;600;596
2020-08-13;22;455;447
2020-08-13;23;174;174
2020-08-14;0;45;45
2020-08-14;1;5;5
2020-08-14;3;1;1
2020-08-14;5;1;1
2020-08-14;6;127;126
2020-08-14;7;1040;1027
2020-08-14;8;906;897
2020-08-14;9;831;823
2020-08-14;10;891;885
2020-08-14;11;965;954
2020-08-14;12;1009;987
2020-08-14;13;906;894
2020-08-14;14;1215;1194
2020-08-14;15;1084;1071
2020-08-14;16;1047;1036
2020-08-14;17;1060;1042
2020-08-14;18;1274;1262
2020-08-14;19;1294;1278
2020-08-14;20;1095;1078
2020-08-14;21;611;600
2020-08-14;22;479;473
2020-08-14;23;170;170
2020-08-15;0;35;35
2020-08-15;1;2;2
2020-08-15;2;2;2
2020-08-15;5;1;1
2020-08-15;6;82;82
2020-08-15;7;735;730
2020-08-15;8;706;699
2020-08-15;9;598;591
2020-08-15;10;673;667
2020-08-15;11;824;814
2020-08-15;12;988;971
2020-08-15;13;1066;1058
2020-08-15;14;1178;1159
2020-08-15;15;1156;1144
2020-08-15;16;1136;1118
2020-08-15;17;1117;1100
2020-08-15;18;1301;1281
2020-08-15;19;1309;1297
2020-08-15;20;1081;1066
2020-08-15;21;669;660
2020-08-15;22;457;455
2020-08-15;23;212;212
2020-08-16;0;36;36
2020-08-16;1;6;6
2020-08-16;2;2;2
2020-08-16;4;1;1
2020-08-16;6;12;12
2020-08-16;7;193;191
2020-08-16;8;512;505
2020-08-16;9;410;404
2020-08-16;10;541;538
2020-08-16;11;637;627
2020-08-16;12;806;784
2020-08-16;13;1017;1005
2020-08-16;14;1080;1059
2020-08-16;15;1033;1011
2020-08-16;16;963;949
2020-08-16;17;1006;993
2020-08-16;18;931;917
2020-08-16;19;1045;1030
2020-08-16;20;847;829
2020-08-16;21;627;623
2020-08-16;22;497;491
2020-08-16;23;215;210
2020-08-17;0;40;40
2020-08-17;1;4;4
2020-08-17;2;1;1
2020-08-17;3;2;2
2020-08-17;5;3;3
2020-08-17;6;136;133
2020-08-17;7;1612;1600
2020-08-17;8;1241;1230
2020-08-17;9;1036;1022
2020-08-17;10;1016;1003
2020-08-17;11;1051;1041
2020-08-17;12;1184;1173
2020-08-17;13;1246;1236
2020-08-17;14;1231;1215
2020-08-17;15;1171;1157
2020-08-17;16;1121;1109
2020-08-17;17;1262;1249
2020-08-17;18;1505;1485
2020-08-17;19;1491;1480
2020-08-17;20;1054;1041
2020-08-17;21;688;677
2020-08-17;22;472;463
2020-08-17;23;240;238
2020-08-18;0;35;35
2020-08-18;1;3;3
2020-08-18;5;1;1
2020-08-18;6;110;110
2020-08-18;7;1030;1022
2020-08-18;8;1029;1019
2020-08-18;9;870;857
2020-08-18;10;927;914
2020-08-18;11;1072;1060
2020-08-18;12;1208;1192
2020-08-18;13;1150;1132
2020-08-18;14;1087;1073
2020-08-18;15;1080;1062
2020-08-18;16;999;981
2020-08-18;17;1105;1089
2020-08-18;18;1293;1277
2020-08-18;19;1387;1375
2020-08-18;20;985;965
2020-08-18;21;611;602
2020-08-18;22;437;430
2020-08-18;23;161;158
2020-08-19;0;35;34
2020-08-19;1;5;5
2020-08-19;5;3;3
2020-08-19;6;102;102
2020-08-19;7;1031;1024
2020-08-19;8;1006;997
2020-08-19;9;830;819
2020-08-19;10;865;855
2020-08-19;11;1020;1009
2020-08-19;12;1097;1083
2020-08-19;13;1077;1065
2020-08-19;14;1055;1045
2020-08-19;15;1004;985
2020-08-19;16;925;907
2020-08-19;17;1060;1044
2020-08-19;18;1234;1220
2020-08-19;19;1340;1316
2020-08-19;20;987;978
2020-08-19;21;567;563
2020-08-19;22;457;453
2020-08-19;23;198;196
2020-08-20;0;37;36
2020-08-20;1;2;2
2020-08-20;6;101;100
2020-08-20;7;977;968
2020-08-20;8;979;971
2020-08-20;9;860;852
2020-08-20;10;834;826
2020-08-20;11;933;926
2020-08-20;12;1085;1070
2020-08-20;13;1169;1157
2020-08-20;14;942;934
2020-08-20;15;1016;1005
2020-08-20;16;993;983
2020-08-20;17;970;960
2020-08-20;18;1270;1259
2020-08-20;19;1359;1336
2020-08-20;20;925;912
2020-08-20;21;603;584
2020-08-20;22;457;452
2020-08-20;23;160;157
2020-08-21;0;34;32
2020-08-21;1;2;2
2020-08-21;5;3;3
2020-08-21;6;99;98
2020-08-21;7;985;977
2020-08-21;8;982;972
2020-08-21;9;805;789
2020-08-21;10;900;891
2020-08-21;11;955;941
2020-08-21;12;949;934
2020-08-21;13;826;817
2020-08-21;14;1260;1232
2020-08-21;15;1053;1037
2020-08-21;16;1032;1022
2020-08-21;17;1009;995
2020-08-21;18;1278;1259
2020-08-21;19;1364;1351
2020-08-21;20;982;968
2020-08-21;21;593;586
2020-08-21;22;409;408
2020-08-21;23;168;163
2020-08-22;0;33;32
2020-08-22;1;4;4
2020-08-22;2;1;1
2020-08-22;3;1;1
2020-08-22;6;86;85
2020-08-22;7;803;795
2020-08-22;8;695;692
2020-08-22;9;586;582
2020-08-22;10;630;621
2020-08-22;11;768;760
2020-08-22;12;902;890
2020-08-22;13;1085;1071
2020-08-22;14;1079;1063
2020-08-22;15;1046;1036
2020-08-22;16;1035;1015
2020-08-22;17;1069;1053
2020-08-22;18;1230;1216
2020-08-22;19;1171;1153
2020-08-22;20;1009;998
2020-08-22;21;616;610
2020-08-22;22;412;411
2020-08-22;23;211;206
2020-08-23;0;52;52
2020-08-23;1;4;4
2020-08-23;2;1;1
2020-08-23;6;13;12
2020-08-23;7;163;161
2020-08-23;8;297;292
2020-08-23;9;391;387
2020-08-23;10;518;514
2020-08-23;11;671;666
2020-08-23;12;847;836
2020-08-23;13;946;932
2020-08-23;14;967;951
2020-08-23;15;927;913
2020-08-23;16;882;861
2020-08-23;17;1004;994
2020-08-23;18;947;933
2020-08-23;19;989;972
2020-08-23;20;922;905
2020-08-23;21;551;543
2020-08-23;22;450;438
2020-08-23;23;186;184
2020-08-24;0;46;46
2020-08-24;1;4;4
2020-08-24;2;3;3
2020-08-24;3;1;1
2020-08-24;5;3;3
2020-08-24;6;149;147
2020-08-24;7;1488;1476
2020-08-24;8;1403;1395
2020-08-24;9;1057;1048
2020-08-24;10;1011;1000
2020-08-24;11;1091;1075
2020-08-24;12;1337;1318
2020-08-24;13;1330;1311
2020-08-24;14;1240;1235
2020-08-24;15;1158;1138
2020-08-24;16;1139;1121
2020-08-24;17;1119;1099
2020-08-24;18;1540;1525
2020-08-24;19;1546;1532
2020-08-24;20;1064;1050
2020-08-24;21;662;653
2020-08-24;22;466;464
2020-08-24;23;177;170
2020-08-25;0;25;25
2020-08-25;1;4;4
2020-08-25;2;1;1
2020-08-25;5;3;3
2020-08-25;6;105;105
2020-08-25;7;1009;1004
2020-08-25;8;1101;1085
2020-08-25;9;957;940
2020-08-25;10;930;924
2020-08-25;11;1030;1019
2020-08-25;12;1151;1138
2020-08-25;13;1201;1182
2020-08-25;14;1151;1131
2020-08-25;15;1177;1166
2020-08-25;16;1064;1056
2020-08-25;17;1080;1069
2020-08-25;18;1379;1365
2020-08-25;19;1457;1440
2020-08-25;20;976;961
2020-08-25;21;563;555
2020-08-25;22;418;413
2020-08-25;23;188;187
2020-08-26;0;39;39
2020-08-26;1;7;7
2020-08-26;2;1;1
2020-08-26;3;1;1
2020-08-26;5;1;1
2020-08-26;6;116;114
2020-08-26;7;1035;1026
2020-08-26;8;1044;1030
2020-08-26;9;826;820
2020-08-26;10;882;874
2020-08-26;11;947;930
2020-08-26;12;1125;1116
2020-08-26;13;1149;1138
2020-08-26;14;1058;1050
2020-08-26;15;1054;1039
2020-08-26;16;1029;1021
2020-08-26;17;1089;1071
2020-08-26;18;1368;1357
2020-08-26;19;1369;1353
2020-08-26;20;904;892
2020-08-26;21;582;579
2020-08-26;22;436;432
2020-08-26;23;187;185
2020-08-27;0;28;27
2020-08-27;1;1;1
2020-08-27;2;2;2
2020-08-27;5;1;1
2020-08-27;6;108;106
2020-08-27;7;937;928
2020-08-27;8;979;965
2020-08-27;9;903;892
2020-08-27;10;869;858
2020-08-27;11;990;981
2020-08-27;12;1111;1105
2020-08-27;13;1182;1165
2020-08-27;14;1103;1089
2020-08-27;15;1007;998
2020-08-27;16;1005;996
2020-08-27;17;1050;1033
2020-08-27;18;1384;1371
2020-08-27;19;1347;1334
2020-08-27;20;907;898
2020-08-27;21;525;519
2020-08-27;22;420;413
2020-08-27;23;164;162
2020-08-28;0;36;35
2020-08-28;1;6;6
2020-08-28;2;1;1
2020-08-28;5;1;1
2020-08-28;6;106;106
2020-08-28;7;1004;995
2020-08-28;8;970;962
2020-08-28;9;877;866
2020-08-28;10;898;888
2020-08-28;11;982;972
2020-08-28;12;918;908
2020-08-28;13;919;906
2020-08-28;14;1173;1161
2020-08-28;15;1065;1048
2020-08-28;16;1114;1087
2020-08-28;17;1056;1044
2020-08-28;18;1290;1281
2020-08-28;19;1371;1356
2020-08-28;20;886;874
2020-08-28;21;574;569
2020-08-28;22;442;437
2020-08-28;23;202;199
2020-08-29;0;25;25
2020-08-29;1;6;6
2020-08-29;2;1;1
2020-08-29;4;1;1
2020-08-29;5;1;1
2020-08-29;6;87;86
2020-08-29;7;805;803
2020-08-29;8;729;725
2020-08-29;9;595;590
2020-08-29;10;619;614
2020-08-29;11;683;679
2020-08-29;12;933;920
2020-08-29;13;1074;1059
2020-08-29;14;1078;1066
2020-08-29;15;972;962
2020-08-29;16;996;986
2020-08-29;17;1059;1043
2020-08-29;18;1278;1255
